,age,gender,category,amount,fraud
323669,3,M,es_transportation,15.37,0
69617,2,F,es_transportation,59.24,0
253030,2,M,es_transportation,48.38,0
526910,3,F,es_fashion,118.13,0
248082,2,M,es_health,105.73,0
413539,2,F,es_food,44.17,0
510302,3,F,es_transportation,38.77,0
551147,5,M,es_transportation,21.94,0
500672,5,F,es_transportation,33.26,0
252141,3,M,es_transportation,43.6,0
473544,3,M,es_transportation,10.14,0
128019,5,F,es_transportation,91.28,0
83591,6,M,es_transportation,55.79,0
516308,3,M,es_transportation,49.99,0
466127,3,F,es_transportation,39.73,0
45545,4,F,es_wellnessandbeauty,157.49,0
232820,2,F,es_transportation,7.62,0
428240,3,M,es_transportation,29.1,0
579613,1,F,es_transportation,27.3,0
292384,3,M,es_transportation,41.53,0
93160,1,F,es_transportation,27.45,0
277097,2,F,es_transportation,31.25,0
134752,1,F,es_transportation,1.0997999999999999,0
483611,6,M,es_health,60.49,0
216746,1,F,es_transportation,21.39,0
168581,1,F,es_transportation,2.36,0
540807,3,F,es_transportation,41.98,0
297743,2,M,es_transportation,53.34,0
145618,4,M,es_wellnessandbeauty,94.05,0
473706,2,M,es_transportation,18.91,0
431240,2,F,es_health,153.13,0
277941,5,F,es_transportation,21.89,0
187079,2,F,es_transportation,18.84,0
139695,2,M,es_transportation,34.39,0
167863,4,M,es_transportation,34.51,0
316221,1,M,es_transportation,22.44,0
498802,3,M,es_transportation,27.66,0
354192,4,F,es_transportation,72.23,0
157889,3,M,es_transportation,3.37,0
103200,4,M,es_transportation,43.56,0
211304,3,M,es_transportation,10.04,0
354102,2,M,es_transportation,11.16,0
115639,3,F,es_transportation,2.33,0
574463,2,F,es_transportation,9.85,0
403846,4,F,es_health,213.08,0
544734,4,M,es_transportation,33.48,0
144119,5,F,es_transportation,29.9,0
160135,2,F,es_transportation,20.83,0
34607,2,F,es_transportation,45.62,0
532300,5,F,es_transportation,16.66,0
10543,2,F,es_transportation,27.51,0
424660,3,F,es_transportation,25.51,0
174173,3,M,es_transportation,14.23,0
341483,2,F,es_transportation,2.98,0
489464,4,F,es_transportation,1.76,0
182824,4,F,es_transportation,45.6,0
103760,5,M,es_transportation,30.66,0
591558,4,M,es_transportation,29.37,0
61438,2,M,es_transportation,4.9,0
407905,2,F,es_food,94.24,0
507628,4,M,es_food,4.1,0
218783,4,M,es_transportation,34.56,0
127219,2,M,es_hyper,20.04,0
545933,4,M,es_transportation,21.7,0
45880,2,M,es_transportation,17.71,0
252604,2,F,es_transportation,6.34,0
18916,6,F,es_food,14.44,0
375570,4,F,es_transportation,17.8,0
474854,2,M,es_wellnessandbeauty,13.42,0
23510,3,F,es_transportation,55.17,0
93065,2,M,es_transportation,2.92,0
73151,2,M,es_food,35.47,0
132139,2,M,es_transportation,38.06,0
84368,2,M,es_transportation,25.95,0
303835,5,M,es_transportation,60.39,0
152691,5,M,es_transportation,17.74,0
177899,1,F,es_transportation,1.0997999999999999,0
131789,3,F,es_transportation,25.65,0
359292,2,M,es_transportation,3.21,0
267930,4,M,es_transportation,9.9,0
355593,4,M,es_transportation,28.35,0
231697,2,M,es_transportation,32.69,0
90107,1,M,es_transportation,30.9,0
220055,4,M,es_food,56.13,0
221051,5,M,es_wellnessandbeauty,80.17,0
230813,2,F,es_transportation,18.13,0
332185,3,M,es_transportation,31.77,0
463562,2,F,es_health,132.89,0
365620,5,F,es_transportation,43.23,0
207950,1,M,es_transportation,49.88,0
261805,3,F,es_transportation,28.4,0
237392,2,F,es_wellnessandbeauty,46.86,0
376229,2,M,es_transportation,7.16,0
176421,5,M,es_transportation,12.04,0
529232,3,M,es_transportation,12.41,0
91205,1,F,es_transportation,18.32,0
300818,5,F,es_transportation,48.81,0
394864,4,M,es_transportation,53.56,0
27110,4,M,es_barsandrestaurants,1.41,0
378313,4,M,es_transportation,49.64,0
26024,3,M,es_transportation,17.9,0
477827,3,F,es_transportation,51.82,0
420596,4,M,es_transportation,35.77,0
584045,4,M,es_transportation,20.97,0
362617,4,F,es_transportation,20.62,0
134750,4,M,es_transportation,5.77,0
412749,3,M,es_transportation,18.79,0
540199,1,F,es_transportation,21.6,0
565081,3,F,es_transportation,17.79,0
100597,1,F,es_transportation,12.23,0
334892,5,F,es_transportation,13.02,0
217968,2,F,es_transportation,50.38,0
372288,4,F,es_transportation,43.78,0
423550,3,M,es_transportation,75.3,0
567924,2,F,es_transportation,9.66,0
559455,3,M,es_hotelservices,118.84,0
490092,4,M,es_food,93.93,0
423694,4,M,es_transportation,15.19,0
31241,3,F,es_transportation,15.82,0
171144,2,F,es_contents,88.49,0
103601,4,F,es_transportation,29.7,0
27569,3,F,es_transportation,41.93,0
7417,4,F,es_transportation,24.78,0
572982,1,M,es_health,19.04,0
3552,3,F,es_transportation,25.8,0
399675,4,F,es_transportation,20.68,0
135053,1,F,es_transportation,12.56,0
533691,4,M,es_transportation,1.39,0
303440,2,M,es_transportation,19.02,0
129461,2,M,es_transportation,44.26,0
21460,1,F,es_transportation,38.99,0
529865,2,M,es_transportation,32.63,0
278864,1,M,es_health,35.32,0
547106,2,F,es_transportation,22.45,0
140172,4,F,es_transportation,31.66,0
262682,5,F,es_transportation,45.54,0
125698,4,M,es_transportation,15.65,0
110074,2,F,es_transportation,14.35,0
429963,2,M,es_food,61.35,0
486607,2,F,es_food,5.09,0
488605,2,F,es_transportation,37.65,0
117958,2,F,es_transportation,33.62,0
19455,2,F,es_sportsandtoys,98.96,0
246072,2,M,es_transportation,15.29,0
92697,1,M,es_transportation,21.95,0
319243,2,F,es_transportation,22.53,0
125178,1,M,es_transportation,5.76,0
334691,3,F,es_food,84.73,0
143739,2,F,es_transportation,59.98,0
96602,5,F,es_transportation,34.19,0
373515,1,M,es_wellnessandbeauty,25.53,0
458107,6,M,es_transportation,2.56,0
286212,1,F,es_transportation,44.75,0
529028,3,M,es_food,57.18,0
367537,2,M,es_transportation,50.0,0
91338,5,M,es_transportation,41.4,0
494070,5,F,es_transportation,35.47,0
43004,6,M,es_transportation,33.89,0
30277,2,M,es_transportation,23.61,0
548387,2,M,es_food,1.98,0
298540,2,M,es_transportation,25.44,0
592354,3,M,es_transportation,23.76,0
227342,5,F,es_transportation,47.3,0
335049,2,F,es_transportation,32.51,0
270646,4,M,es_transportation,11.05,0
145044,6,M,es_tech,8.45,0
479417,2,F,es_transportation,34.59,0
63292,2,F,es_transportation,1.41,0
365693,5,M,es_transportation,49.33,0
12168,3,M,es_transportation,27.55,0
571837,2,F,es_transportation,32.43,0
419816,2,F,es_transportation,1.7,0
306389,5,M,es_transportation,27.67,0
133741,4,F,es_transportation,24.9,0
191158,4,M,es_transportation,44.1,0
289004,4,M,es_transportation,43.96,0
45937,5,M,es_transportation,18.61,0
331503,4,F,es_transportation,24.41,0
422271,4,M,es_transportation,16.26,0
398803,1,M,es_food,20.6,0
148624,2,M,es_transportation,21.31,0
499477,6,F,es_food,3.23,0
192713,1,F,es_transportation,7.14,0
191256,2,M,es_transportation,20.31,0
321793,2,M,es_transportation,40.14,0
556985,5,F,es_transportation,31.68,0
503007,4,F,es_transportation,18.38,0
148533,2,F,es_transportation,34.79,0
571141,2,M,es_hyper,3.25,0
560654,2,M,es_transportation,12.37,0
573040,6,M,es_transportation,17.85,0
152575,2,F,es_transportation,22.91,0
251531,3,F,es_transportation,1.0997999999999999,0
252098,4,F,es_food,17.74,0
340627,2,F,es_transportation,34.38,0
198568,3,M,es_transportation,39.08,0
90095,4,M,es_transportation,31.57,0
584844,5,M,es_transportation,5.59,0
471588,6,F,es_fashion,102.13,0
150442,4,F,es_transportation,45.37,0
111447,2,F,es_transportation,28.64,0
536364,3,M,es_transportation,12.21,0
247067,4,M,es_transportation,51.37,0
17565,4,F,es_wellnessandbeauty,61.92,0
146093,3,M,es_transportation,56.98,0
219091,4,M,es_transportation,6.83,0
452668,3,F,es_transportation,19.72,0
424493,2,F,es_home,103.67,0
206899,2,F,es_transportation,5.44,0
231239,4,M,es_transportation,28.55,0
298807,1,M,es_transportation,11.63,0
265160,4,F,es_hyper,39.61,0
345625,4,F,es_transportation,30.75,0
371271,2,M,es_food,19.56,0
379470,2,M,es_transportation,27.1,0
42457,4,F,es_wellnessandbeauty,64.85,0
481898,5,F,es_transportation,10.59,0
366781,2,F,es_transportation,11.39,0
77398,3,M,es_transportation,35.73,0
445704,3,F,es_transportation,65.99,0
257368,2,F,es_transportation,42.16,0
1929,4,F,es_transportation,18.9,0
397717,2,M,es_transportation,14.02,0
473595,3,M,es_transportation,13.48,0
135498,2,F,es_transportation,23.86,0
520130,2,F,es_transportation,26.84,0
474919,2,F,es_health,107.04,0
145813,3,M,es_transportation,4.86,0
179627,2,F,es_transportation,17.53,0
336628,2,M,es_transportation,61.96,0
513429,6,M,es_transportation,52.46,0
328820,3,M,es_transportation,49.35,0
236264,6,M,es_transportation,1.91,0
284650,2,F,es_transportation,21.92,0
567728,2,F,es_transportation,21.17,0
535668,2,F,es_transportation,17.6,0
355854,5,F,es_transportation,2.31,0
444433,5,M,es_transportation,28.98,0
579869,2,F,es_transportation,5.55,0
554007,2,M,es_transportation,53.16,0
145662,5,F,es_transportation,15.69,0
125832,2,F,es_transportation,37.84,0
121688,2,F,es_transportation,22.88,0
241846,3,M,es_hyper,17.39,0
431270,3,F,es_transportation,39.36,0
176109,4,F,es_transportation,33.47,0
152258,5,F,es_hyper,47.15,0
564231,3,M,es_transportation,38.12,0
175205,2,F,es_transportation,5.43,0
235510,1,M,es_transportation,1.37,0
497590,5,F,es_transportation,6.46,0
553901,3,M,es_transportation,27.89,0
420224,4,F,es_transportation,23.17,0
466436,5,F,es_transportation,18.23,0
119379,4,F,es_transportation,49.54,0
387934,3,F,es_transportation,18.69,0
198232,4,M,es_transportation,30.91,0
155230,5,M,es_transportation,14.33,0
210439,4,M,es_transportation,15.07,0
56394,3,M,es_fashion,134.22,0
34999,3,F,es_transportation,4.06,0
461945,3,F,es_transportation,34.95,0
180581,2,F,es_transportation,13.0,0
85332,3,M,es_transportation,1.1,0
290369,3,M,es_transportation,35.95,0
41903,3,M,es_transportation,27.49,0
137573,5,F,es_transportation,27.16,0
357156,2,M,es_transportation,10.84,0
317198,3,M,es_transportation,18.06,0
243238,2,M,es_transportation,48.36,0
166785,1,M,es_health,80.53,0
209980,2,F,es_transportation,45.59,0
3496,3,M,es_health,144.29,0
291912,5,F,es_transportation,23.73,0
165798,3,M,es_transportation,17.35,0
328682,4,F,es_transportation,22.88,0
248792,4,M,es_transportation,28.28,0
325326,5,F,es_transportation,19.88,0
544392,6,F,es_transportation,23.79,0
79218,4,M,es_transportation,49.71,0
27416,2,F,es_transportation,50.5,0
141041,4,M,es_transportation,2.75,0
296274,3,M,es_transportation,42.56,0
61080,2,F,es_transportation,51.15,0
322193,4,M,es_transportation,42.95,0
506540,3,F,es_transportation,19.98,0
422021,5,F,es_transportation,30.83,0
208606,2,F,es_food,66.81,0
319878,1,M,es_transportation,13.04,0
379752,3,F,es_transportation,35.99,0
281418,5,M,es_transportation,30.41,0
197787,6,F,es_transportation,47.78,0
454281,1,F,es_transportation,24.98,0
99956,4,M,es_transportation,36.94,0
353754,3,F,es_transportation,2.08,0
107952,5,M,es_transportation,14.33,0
303957,2,M,es_transportation,10.77,0
174030,4,M,es_transportation,3.12,0
495069,3,F,es_transportation,41.47,0
555553,4,F,es_transportation,55.52,0
268503,2,M,es_transportation,28.51,0
340242,5,F,es_transportation,32.1,0
256364,4,M,es_transportation,29.06,0
66717,1,M,es_transportation,22.23,0
561536,4,F,es_transportation,50.17,0
79853,4,M,es_transportation,2.66,0
584514,5,M,es_transportation,14.82,0
453844,4,M,es_wellnessandbeauty,32.47,0
53341,5,F,es_wellnessandbeauty,154.98,0
141007,1,F,es_barsandrestaurants,24.52,0
82531,2,F,es_transportation,40.64,0
223845,1,M,es_transportation,34.45,0
306283,4,F,es_transportation,12.75,0
548181,5,F,es_transportation,30.67,0
560975,3,M,es_transportation,9.07,0
398041,5,F,es_transportation,31.42,0
470240,2,M,es_transportation,1.38,0
242300,2,F,es_transportation,1.0997999999999999,0
346178,1,F,es_barsandrestaurants,42.82,0
514544,1,M,es_food,30.82,0
285608,5,F,es_transportation,25.06,0
47989,4,F,es_transportation,4.06,0
370429,5,M,es_transportation,1.0997999999999999,0
2870,1,F,es_sportsandtoys,131.53,0
131383,2,F,es_transportation,22.24,0
49502,5,M,es_transportation,42.83,0
285174,5,M,es_transportation,18.34,0
125689,3,M,es_transportation,16.84,0
312660,2,M,es_transportation,15.5,0
448190,5,M,es_transportation,18.23,0
360387,4,F,es_transportation,30.27,0
304062,1,F,es_transportation,51.89,0
532273,4,F,es_transportation,42.64,0
505345,1,F,es_transportation,24.97,0
546973,4,M,es_transportation,39.98,0
101989,2,M,es_transportation,26.75,0
271550,3,F,es_transportation,3.6,0
542831,3,F,es_contents,72.32,0
226016,3,M,es_transportation,3.31,0
449303,5,M,es_transportation,13.98,0
239888,3,M,es_transportation,43.7,0
354731,2,F,es_transportation,18.49,0
39407,4,F,es_transportation,24.48,0
69208,3,M,es_transportation,34.66,0
537517,3,F,es_transportation,27.63,0
320011,2,F,es_transportation,20.91,0
367381,U,E,es_transportation,37.11,0
340272,1,M,es_transportation,70.24,0
141154,6,M,es_transportation,29.73,0
458636,1,F,es_transportation,22.2,0
48609,2,F,es_transportation,30.13,0
560073,2,F,es_food,49.44,0
109909,2,F,es_health,78.78,0
3696,3,M,es_barsandrestaurants,10.54,0
62715,5,F,es_transportation,8.47,0
127482,1,F,es_transportation,34.92,0
78234,5,F,es_transportation,9.22,0
146044,3,F,es_transportation,59.43,0
77390,6,F,es_transportation,35.45,0
207607,4,F,es_transportation,11.12,0
555725,4,F,es_tech,155.97,0
458017,3,F,es_food,13.05,0
476593,U,E,es_transportation,16.62,0
166333,4,F,es_transportation,40.37,0
96259,6,M,es_transportation,1.0997999999999999,0
251929,2,M,es_transportation,41.22,0
11450,3,M,es_transportation,55.3,0
281203,3,F,es_food,46.49,0
428656,2,M,es_transportation,16.81,0
71344,5,M,es_transportation,51.19,0
510657,2,F,es_transportation,46.83,0
497100,2,F,es_transportation,32.58,0
534038,3,F,es_fashion,61.17,0
559058,6,M,es_transportation,62.71,0
37124,4,F,es_transportation,13.53,0
290167,5,F,es_transportation,28.15,0
391561,4,F,es_transportation,24.49,0
532165,2,F,es_transportation,35.47,0
172350,2,F,es_transportation,15.92,0
194601,2,F,es_transportation,1.91,0
292364,2,F,es_transportation,44.2,0
92145,4,M,es_transportation,2.19,0
347937,2,F,es_transportation,37.92,0
452275,2,F,es_transportation,28.07,0
358353,3,M,es_health,89.17,0
342160,2,M,es_transportation,13.17,0
103581,U,E,es_transportation,25.66,0
84253,2,F,es_transportation,31.65,0
491312,4,M,es_transportation,19.19,0
331137,2,M,es_transportation,52.03,0
33295,5,M,es_transportation,31.9,0
425031,4,F,es_transportation,7.35,0
347749,4,F,es_transportation,42.6,0
152060,5,M,es_transportation,56.04,0
159738,3,M,es_transportation,43.81,0
447314,2,M,es_transportation,31.64,0
402217,2,M,es_transportation,49.72,0
544732,3,F,es_transportation,38.46,0
310705,6,F,es_food,41.59,0
243087,3,F,es_food,17.35,0
263634,4,F,es_transportation,34.46,0
43799,1,F,es_transportation,23.24,0
457933,6,M,es_transportation,40.26,0
136407,6,F,es_transportation,16.2,0
318190,4,M,es_transportation,24.54,0
317666,2,M,es_transportation,1.22,0
235377,2,F,es_fashion,4.95,0
484707,4,F,es_transportation,20.26,0
318494,4,M,es_transportation,6.68,0
131930,3,F,es_transportation,17.2,0
213836,2,M,es_transportation,46.07,0
413089,2,F,es_transportation,29.73,0
397272,3,M,es_transportation,36.79,0
248038,4,M,es_food,32.16,0
515077,2,F,es_transportation,43.25,0
154722,2,M,es_transportation,45.58,0
367762,4,M,es_transportation,26.29,0
298228,2,F,es_transportation,12.94,0
175267,1,M,es_transportation,15.22,0
130330,2,M,es_transportation,3.94,0
310211,3,M,es_transportation,63.75,0
116838,2,F,es_transportation,30.32,0
99878,2,F,es_barsandrestaurants,35.81,0
445038,2,F,es_transportation,61.17,0
354508,5,F,es_transportation,39.44,0
475403,2,M,es_transportation,39.17,0
113241,2,F,es_transportation,1.0997999999999999,0
209172,3,M,es_transportation,43.97,0
58503,3,F,es_hyper,80.69,0
454538,4,F,es_transportation,15.19,0
526735,3,F,es_transportation,2.15,0
104015,3,F,es_food,10.07,0
141537,1,F,es_transportation,4.66,0
201245,3,F,es_transportation,4.6,0
349051,2,F,es_transportation,19.11,0
458642,4,F,es_transportation,12.86,0
3108,1,F,es_health,16.33,0
574245,3,M,es_health,37.77,0
493962,4,M,es_transportation,38.95,0
74082,2,M,es_transportation,43.48,0
303645,3,F,es_wellnessandbeauty,27.57,0
405725,3,F,es_transportation,2.41,0
591443,3,M,es_transportation,13.39,0
554933,3,M,es_transportation,73.85,0
382376,4,F,es_transportation,21.46,0
123713,5,M,es_transportation,12.97,0
40062,3,M,es_transportation,32.85,0
534708,4,F,es_transportation,8.67,0
419593,4,F,es_transportation,6.47,0
347006,2,M,es_transportation,4.15,0
197176,3,M,es_fashion,32.48,0
105976,2,F,es_transportation,50.99,0
41305,3,F,es_transportation,13.18,0
250824,3,F,es_transportation,22.55,0
556873,3,F,es_transportation,5.56,0
108467,3,M,es_transportation,92.15,0
438327,4,F,es_wellnessandbeauty,32.51,0
194785,4,F,es_transportation,49.24,0
236230,4,F,es_wellnessandbeauty,3.8,0
206663,5,F,es_transportation,15.08,0
304134,2,M,es_transportation,22.89,0
96215,3,F,es_transportation,78.22,0
15791,2,M,es_food,27.62,0
167897,1,F,es_transportation,38.86,0
524330,2,M,es_transportation,13.98,0
403329,3,M,es_transportation,19.33,0
190363,5,F,es_transportation,11.45,0
493896,4,F,es_fashion,110.06,0
369612,4,M,es_transportation,14.9,0
580390,2,F,es_transportation,21.76,0
498218,4,F,es_transportation,36.43,0
347426,2,F,es_health,117.05,0
398690,1,M,es_transportation,43.39,0
497352,2,F,es_fashion,29.63,0
11428,3,F,es_transportation,47.48,0
149180,2,M,es_transportation,1.0997999999999999,0
188928,2,M,es_transportation,23.19,0
95187,2,F,es_transportation,11.32,0
372079,5,F,es_transportation,1.0997999999999999,0
540589,3,F,es_health,134.26,0
171928,4,F,es_transportation,22.7,0
254892,2,M,es_wellnessandbeauty,58.43,0
53815,4,F,es_transportation,28.04,0
561213,4,M,es_transportation,9.17,0
352805,2,F,es_transportation,38.89,0
460486,1,F,es_transportation,61.86,0
47979,2,F,es_transportation,14.77,0
492101,3,M,es_transportation,59.22,0
485927,2,F,es_transportation,34.16,0
550171,2,F,es_transportation,25.78,0
208890,4,F,es_transportation,1.34,0
464066,2,F,es_transportation,1.0997999999999999,0
401777,3,F,es_sportsandtoys,129.02,0
55682,2,M,es_food,2.78,0
540996,4,F,es_transportation,38.58,0
283957,2,M,es_barsandrestaurants,66.76,0
518161,3,M,es_barsandrestaurants,18.47,0
248905,2,M,es_transportation,7.62,0
403723,3,F,es_transportation,18.59,0
194819,2,F,es_food,21.56,0
355794,2,F,es_transportation,49.52,0
426590,3,F,es_transportation,42.4,0
299349,5,M,es_transportation,29.43,0
250009,1,F,es_transportation,43.42,0
168258,4,M,es_transportation,28.82,0
442340,2,M,es_transportation,1.0997999999999999,0
109572,2,F,es_transportation,36.88,0
355185,4,F,es_transportation,18.04,0
470678,3,F,es_hyper,43.26,0
468032,2,M,es_transportation,56.66,0
439642,3,M,es_transportation,56.55,0
564643,2,F,es_transportation,12.33,0
239150,6,M,es_transportation,39.04,0
51800,2,M,es_transportation,3.05,0
180596,1,M,es_transportation,57.32,0
403372,2,M,es_transportation,45.27,0
498200,2,F,es_transportation,43.47,0
92833,1,M,es_transportation,23.81,0
45819,5,F,es_transportation,41.13,0
500392,1,F,es_transportation,34.37,0
346430,2,F,es_transportation,36.54,0
280697,2,M,es_food,52.56,0
353686,2,F,es_transportation,43.79,0
